gene	enhancer_Gnocchi	Approved_Symbol	HGNC_ID
NKX6-1	2.551148654	NKX6-1	HGNC:7839
CDS1	0.7570356068999999	CDS1	HGNC:1800
WDFY3	1.568717404	WDFY3	HGNC:20751
ARHGAP24	1.904269583	ARHGAP24	HGNC:25361
MAPK10	2.237200875	MAPK10	HGNC:6872
PTPN13	1.889450858	PTPN13	HGNC:9646
SLC10A6	3.662004695	SLC10A6	HGNC:30603
C4orf36	1.271736016	C4orf36	HGNC:28386
AFF1	2.274562207	AFF1	HGNC:7135
HSD17B13	1.702513112	HSD17B13	HGNC:18685
KLHL8	1.169672397	KLHL8	HGNC:18644
HSD17B11	1.06485498	HSD17B11	HGNC:22960
NUDT9	1.835134766	NUDT9	HGNC:8056
SPARCL1	2.914936783	SPARCL1	HGNC:11220
DSPP	2.024753058	DSPP	HGNC:3054
DMP1	-0.238869379	DMP1	HGNC:2932
IBSP	1.400677661	IBSP	HGNC:5341
MEPE	1.028748712	MEPE	HGNC:13361
SPP1	1.5741270040000002	SPP1	HGNC:11255
PKD2	3.011459174	PKD2	HGNC:9009
ABCG2	2.351382558	ABCG2	HGNC:74
PPM1K	2.7630145980000003	PPM1K	HGNC:25415
HERC6	2.392708125	HERC6	HGNC:26072
HERC5	2.392708125	HERC5	HGNC:24368
PYURF	2.667286307	PYURF	HGNC:44317
PIGY	2.667286307	PIGY	HGNC:28213
HERC3	1.966534349	HERC3	HGNC:4876
NAP1L5	2.445979358	NAP1L5	HGNC:19968
FAM13A	2.288858444	FAM13A	HGNC:19367
TIGD2	1.981241847	TIGD2	HGNC:18333
GPRIN3	0.3877775631	GPRIN3	HGNC:27733
SNCA	1.573564461	SNCA	HGNC:11138
MMRN1	1.3710586809999998	MMRN1	HGNC:7178
CCSER1	2.416072497	CCSER1	HGNC:29349
GRID2	1.265581864	GRID2	HGNC:4576
ATOH1	1.381491815	ATOH1	HGNC:797
SMARCAD1	1.0597400259999998	SMARCAD1	HGNC:18398
HPGDS	1.0597400259999998	HPGDS	HGNC:17890
PDLIM5	1.46567703	PDLIM5	HGNC:17468
BMPR1B	3.312635409	BMPR1B	HGNC:1077
UNC5C	0.7889453117	UNC5C	HGNC:12569
PDHA2	0.6427145282	PDHA2	HGNC:8807
STPG2	0.4637420912	STPG2	HGNC:28712
RAP1GDS1	1.300143571	RAP1GDS1	HGNC:9859
TSPAN5	2.470717526	TSPAN5	HGNC:17753
EIF4E	1.725973356	EIF4E	HGNC:3287
METAP1	1.816884024	METAP1	HGNC:15789
ADH5	0.7102431928	ADH5	HGNC:253
ADH4	1.38769036	ADH4	HGNC:252
ADH6	2.097458545	ADH6	HGNC:255
ADH1A	2.465541182	ADH1A	HGNC:249
ADH1B	2.465541182	ADH1B	HGNC:250
MTTP	2.07443755	MTTP	HGNC:7467
ADH7	-0.6409626661	ADH7	HGNC:256
C4orf17	0.5104293185000001	C4orf17	HGNC:25274
TRMT10A	0.5650122039	TRMT10A	HGNC:28403
DAPP1	1.91682734	DAPP1	HGNC:16500
DNAJB14	2.70386895	DNAJB14	HGNC:25881
LAMTOR3	-0.8727177311	LAMTOR3	HGNC:15606
H2AFZ	-0.8727177311	H2AZ1	HGNC:4741
DDIT4L	2.016352538	DDIT4L	HGNC:30555
EMCN	0.5423583824	EMCN	HGNC:16041
PPP3CA	0.492679932	PPP3CA	HGNC:9314
BANK1	-0.3760068385	BANK1	HGNC:18233
SLC39A8	1.778487938	SLC39A8	HGNC:20862
NFKB1	2.04963847	NFKB1	HGNC:7794
MANBA	1.60526118	MANBA	HGNC:6831
SLC9B1	2.577247702	SLC9B1	HGNC:24244
UBE2D3	1.33851725	UBE2D3	HGNC:12476
CISD2	2.1342494380000003	CISD2	HGNC:24212
BDH2	2.577247702	BDH2	HGNC:32389
SLC9B2	1.140885893	SLC9B2	HGNC:25143
CENPE	0.5229944082	CENPE	HGNC:1856
TACR3	1.79064839	TACR3	HGNC:11528
CXXC4	1.823411324	CXXC4	HGNC:24593
TET2	2.193810464	TET2	HGNC:25941
PPA2	0.09443556677	PPA2	HGNC:28883
ARHGEF38	1.101611077	ARHGEF38	HGNC:25968
GSTCD	1.051462463	GSTCD	HGNC:25806
NPNT	2.311955849	NPNT	HGNC:27405
INTS12	1.129909403	INTS12	HGNC:25067
TBCK	2.388730897	TBCK	HGNC:28261
AIMP1	0.07914217038	AIMP1	HGNC:10648
DKK2	2.300925869	DKK2	HGNC:2892
PAPSS1	1.683289076	PAPSS1	HGNC:8603
SGMS2	2.0317757430000003	SGMS2	HGNC:28395
HADH	1.402655769	HADH	HGNC:4799
CYP2U1	3.149861042	CYP2U1	HGNC:20582
LEF1	4.90559699	LEF1	HGNC:6551
ETNPPL	2.6313289	ETNPPL	HGNC:14404
OSTC	0.7375965411	OSTC	HGNC:24448
COL25A1	2.551167657	COL25A1	HGNC:18603
SEC24B	2.242053128	SEC24B	HGNC:10704
CASP6	1.240322024	CASP6	HGNC:1507
PLA2G12A	3.229456357	PLA2G12A	HGNC:18554
CFI	0.9971741905	CFI	HGNC:5394
GAR1	1.460575959	GAR1	HGNC:14264
RRH	0.7329947424	RRH	HGNC:10450
LRIT3	-0.3872334419	LRIT3	HGNC:24783
EGF	2.766114368	EGF	HGNC:3229
ELOVL6	1.729785238	ELOVL6	HGNC:15829
ENPEP	1.727945014	ENPEP	HGNC:3355
PITX2	3.889292581	PITX2	HGNC:9005
TIFA	1.289206862	TIFA	HGNC:19075
AP1AR	2.050490915	AP1AR	HGNC:28808
ALPK1	1.664051477	ALPK1	HGNC:20917
NEUROG2	2.186793392	NEUROG2	HGNC:13805
LARP7	1.665113829	LARP7	HGNC:24912
ANK2	3.011406165	ANK2	HGNC:493
CAMK2D	2.7640605060000003	CAMK2D	HGNC:1462
ARSJ	1.548091322	ARSJ	HGNC:26286
UGT8	1.222322311	UGT8	HGNC:12555
NDST4	-0.8514602406999999	NDST4	HGNC:20779
TRAM1L1	-0.832492375	TRAM1L1	HGNC:28371
NDST3	1.841464151	NDST3	HGNC:7682
PRSS12	1.5257126019999998	PRSS12	HGNC:9477
METTL14	0.9655880842	METTL14	HGNC:29330
SEC24D	3.2003307710000004	SEC24D	HGNC:10706
SYNPO2	2.94795914	SYNPO2	HGNC:17732
MYOZ2	2.273342661	MYOZ2	HGNC:1330
USP53	3.4069851910000004	USP53	HGNC:29255
FABP2	2.20390566	FABP2	HGNC:3556
C4orf3	1.640437404	C4orf3	HGNC:19225
PDE5A	3.894207855	PDE5A	HGNC:8784
MAD2L1	2.765694525	MAD2L1	HGNC:6763
PRDM5	2.253928585	PRDM5	HGNC:9349
NDNF	3.769596699	NDNF	HGNC:26256
TNIP3	0.7513229263	TNIP3	HGNC:19315
QRFPR	1.454785423	QRFPR	HGNC:15565
ANXA5	1.608615469	ANXA5	HGNC:543
TMEM155	2.122612627	TMEM155	HGNC:26418
CCNA2	2.031607332	CCNA2	HGNC:1578
EXOSC9	4.119060276	EXOSC9	HGNC:9137
TRPC3	1.721988927	TRPC3	HGNC:12335
KIAA1109	1.4850573619999998	BLTP1	HGNC:26953
IL2	2.257373101	IL2	HGNC:6001
ADAD1	2.352592117	ADAD1	HGNC:30713
IL21	2.147936745	IL21	HGNC:6005
BBS12	2.927191859	BBS12	HGNC:26648
FGF2	1.852210713	FGF2	HGNC:3676
SPATA5	2.686098133	AFG2A	HGNC:18119
NUDT6	1.67040386	NUDT6	HGNC:8053
SPRY1	1.853696777	SPRY1	HGNC:11269
ANKRD50	2.659658161	ANKRD50	HGNC:29223
FAT4	2.939011434	FAT4	HGNC:23109
INTU	2.778609644	INTU	HGNC:29239
HSPA4L	2.812006417	HSPA4L	HGNC:17041
PLK4	4.241448847	PLK4	HGNC:11397
MFSD8	-1.589448968	MFSD8	HGNC:28486
LARP1B	0.5932845937	LARP1B	HGNC:24704
PGRMC2	3.578901725	PGRMC2	HGNC:16089
JADE1	3.32826507	JADE1	HGNC:30027
SCLT1	1.440493709	SCLT1	HGNC:26406
C4orf33	1.424857323	C4orf33	HGNC:27025
PCDH10	2.451391882	PCDH10	HGNC:13404
PCDH18	0.2806736785	PCDH18	HGNC:14268
SLC7A11	3.533913192	SLC7A11	HGNC:11059
ELF2	2.001438641	ELF2	HGNC:3317
MGARP	0.9988975156	MGARP	HGNC:29969
NDUFC1	1.72452924	NDUFC1	HGNC:7705
NAA15	2.387875477	NAA15	HGNC:30782
RAB33B	1.963412237	RAB33B	HGNC:16075
SETD7	3.1208985910000004	SETD7	HGNC:30412
MGST2	3.46239153	MGST2	HGNC:7063
MAML3	3.124858952	MAML3	HGNC:16272
SCOC	1.033784284	SCOC	HGNC:20335
CLGN	1.7238055630000002	CLGN	HGNC:2060
ELMOD2	1.715678076	ELMOD2	HGNC:28111
UCP1	0.915094912	UCP1	HGNC:12517
TBC1D9	2.836765256	TBC1D9	HGNC:21710
RNF150	2.72481774	RNF150	HGNC:23138
ZNF330	2.775067615	ZNF330	HGNC:15462
IL15	3.773626993	IL15	HGNC:5977
INPP4B	1.471619395	INPP4B	HGNC:6075
USP38	2.34246923	USP38	HGNC:20067
GAB1	2.717118834	GAB1	HGNC:4066
SMARCA5	3.14718644	SMARCA5	HGNC:11101
FREM3	1.3749019690000002	FREM3	HGNC:25172
GYPE	1.58221642	GYPE	HGNC:4705
GYPA	-0.09338799599	GYPA	HGNC:4702
GYPB	-0.09338799599	GYPB	HGNC:4703
HHIP	2.45195044	HHIP	HGNC:14866
ANAPC10	2.200970349	ANAPC10	HGNC:24077
ABCE1	2.200970349	ABCE1	HGNC:69
OTUD4	2.200970349	OTUD4	HGNC:24949
SMAD1	3.68934936	SMAD1	HGNC:6767
MMAA	3.587191236	MMAA	HGNC:18871
C4orf51	2.668800792	C4orf51	HGNC:37264
ZNF827	3.422601517	ZNF827	HGNC:27193
LSM6	0.6203645722	LSM6	HGNC:17017
SLC10A7	1.563625161	SLC10A7	HGNC:23088
POU4F2	1.493204542	POU4F2	HGNC:9219
TTC29	1.544175004	TTC29	HGNC:29936
EDNRA	3.181936014	EDNRA	HGNC:3179
TMEM184C	1.37578652	TMEM184C	HGNC:25587
ARHGAP10	2.131060926	ARHGAP10	HGNC:26099
NR3C2	2.239315199	NR3C2	HGNC:7979
DCLK2	3.671047462	DCLK2	HGNC:19002
MAB21L2	3.151984297	MAB21L2	HGNC:6758
LRBA	3.272413899	LRBA	HGNC:1742
SH3D19	3.147240142	SH3D19	HGNC:30418
PRSS48	3.60969541	PRSS48	HGNC:24635
FAM160A1	2.7988552610000004	FHIP1A	HGNC:34237
TMEM154	2.818580808	TMEM154	HGNC:26489
FBXW7	2.597726251	FBXW7	HGNC:16712
TIGD4	2.4215902380000003	TIGD4	HGNC:18335
ARFIP1	2.930610578	ARFIP1	HGNC:21496
FHDC1	3.604773755	FHDC1	HGNC:29363
TRIM2	3.2571179	TRIM2	HGNC:15974
MND1	2.013530673	MND1	HGNC:24839
SFRP2	2.484392847	SFRP2	HGNC:10777
RNF175	3.666204484	RNF175	HGNC:27735
TLR2	3.708064105	TLR2	HGNC:11848
DCHS2	3.860614509	DCHS2	HGNC:23111
PLRG1	2.91746956	PLRG1	HGNC:9089
FGG	3.480232853	FGG	HGNC:3694
FGA	1.341840047	FGA	HGNC:3661
FGB	1.45269622	FGB	HGNC:3662
LRAT	3.790798066	LRAT	HGNC:6685
RBM46	3.790798066	RBM46	HGNC:28401
MAP9	1.5214995	MAP9	HGNC:26118
NPY2R	5.559632024	NPY2R	HGNC:7957
TDO2	1.694961633	TDO2	HGNC:11708
CTSO	1.361015642	CTSO	HGNC:2542
ASIC5	1.694961633	ASIC5	HGNC:17537
PDGFC	1.628268779	PDGFC	HGNC:8801
GLRB	0.8041366595	GLRB	HGNC:4329
GRIA2	3.671223724	GRIA2	HGNC:4572
TMEM144	3.080836022	TMEM144	HGNC:25633
RXFP1	2.236033813	RXFP1	HGNC:19718
C4orf46	2.649742755	C4orf46	HGNC:27320
ETFDH	4.558614019	ETFDH	HGNC:3483
PPID	4.558614019	PPID	HGNC:9257
FNIP2	3.104553722	FNIP2	HGNC:29280
C4orf45	2.624689922	SPMIP2	HGNC:26342
RAPGEF2	2.402599455	RAPGEF2	HGNC:16854
FSTL5	2.191154549	FSTL5	HGNC:21386
NAF1	3.050665308	NAF1	HGNC:25126
NPY5R	2.380826022	NPY5R	HGNC:7958
NPY1R	3.188154926	NPY1R	HGNC:7956
TMA16	2.876424348	TMA16	HGNC:25638
TKTL2	1.692899564	TKTL2	HGNC:25313
MARCH1	1.732706642	MARCHF1	HGNC:26077
TRIM61	2.387639455	TRIM61	HGNC:24339
TMEM192	2.659652595	TMEM192	HGNC:26775
KLHL2	3.313761137	KLHL2	HGNC:6353
MSMO1	0.8250927901	MSMO1	HGNC:10545
CPE	2.48282175	CPE	HGNC:2303
TLL1	1.812659234	TLL1	HGNC:11843
SPOCK3	1.737616592	SPOCK3	HGNC:13565
ANXA10	3.148471069	ANXA10	HGNC:534
DDX60	3.387578247	DDX60	HGNC:25942
DDX60L	2.657638201	DDX60L	HGNC:26429
PALLD	2.661658395	PALLD	HGNC:17068
CBR4	2.746838363	CBR4	HGNC:25891
SH3RF1	3.001494808	SH3RF1	HGNC:17650
NEK1	0.223818883	NEK1	HGNC:7744
CLCN3	2.927966839	CLCN3	HGNC:2021
MFAP3L	2.608854666	MFAP3L	HGNC:29083
AADAT	2.608854666	AADAT	HGNC:17929
GALNTL6	2.275033981	GALNTL6	HGNC:33844
GALNT7	2.9988573460000003	GALNT7	HGNC:4129
SAP30	3.811352574	SAP30	HGNC:10532
HMGB2	3.049192243	HMGB2	HGNC:5000
SCRG1	3.5132991989999995	SCRG1	HGNC:17036
HAND2	6.21210411	HAND2	HGNC:4808
CEP44	4.934332359	CEP44	HGNC:29356
FBXO8	4.327200157	FBXO8	HGNC:13587
HPGD	4.938941062	HPGD	HGNC:5154
GLRA3	1.432466829	GLRA3	HGNC:4328
GPM6A	2.174435125	GPM6A	HGNC:4460
WDR17	1.662127671	WDR17	HGNC:16661
ASB5	2.461220796	ASB5	HGNC:17180
SPATA4	2.299354006	SPATA4	HGNC:17333
SPCS3	1.381999208	SPCS3	HGNC:26212
VEGFC	2.422105792	VEGFC	HGNC:12682
NEIL3	1.856737694	NEIL3	HGNC:24573
TENM3	3.388978305	TENM3	HGNC:29944
DCTD	3.762000949	DCTD	HGNC:2710
WWC2	3.114478141	WWC2	HGNC:24148
CLDN22	3.932223663	CLDN22	HGNC:2044
CLDN24	4.380480244	CLDN24	HGNC:37200
CDKN2AIP	3.244266884	CDKN2AIP	HGNC:24325
ING2	3.42034653	ING2	HGNC:6063
RWDD4	2.912145042	RWDD4	HGNC:23750
TRAPPC11	1.490744694	TRAPPC11	HGNC:25751
STOX2	4.085396854	STOX2	HGNC:25450
ENPP6	3.538442786	ENPP6	HGNC:23409
IRF2	3.9678147	IRF2	HGNC:6117
CASP3	4.451147327	CASP3	HGNC:1504
CENPU	4.451147327	CENPU	HGNC:21348
PRIMPOL	3.3127693810000003	PRIMPOL	HGNC:26575
ACSL1	3.3127693810000003	ACSL1	HGNC:3569
HELT	4.3479359330000005	HELT	HGNC:33783
SLC25A4	3.055700605	SLC25A4	HGNC:10990
SNX25	3.794584786	SNX25	HGNC:21883
UFSP2	3.216418539	UFSP2	HGNC:25640
ANKRD37	3.657221172	ANKRD37	HGNC:29593
LRP2BP	3.435335452	LRP2BP	HGNC:25434
CCDC110	4.462010812	CCDC110	HGNC:28504
C4orf47	4.462010812	CFAP96	HGNC:34346
PDLIM3	3.582144593	PDLIM3	HGNC:20767
SORBS2	3.755982277	SORBS2	HGNC:24098
TLR3	1.887119028	TLR3	HGNC:11849
FAM149A	4.15203453	FAM149A	HGNC:24527
CYP4V2	4.15203453	CYP4V2	HGNC:23198
KLKB1	4.197050272	KLKB1	HGNC:6371
F11	4.058149478	F11	HGNC:3529
MTNR1A	3.626814057	MTNR1A	HGNC:7463
FAT1	4.22296423	FAT1	HGNC:3595
TRIML2	3.002654592	TRIML2	HGNC:26378
TRIML1	3.002654592	TRIML1	HGNC:26698
PLEKHG4B	3.914095461	PLEKHG4B	HGNC:29399
LRRC14B	3.914095461	LRRC14B	HGNC:37268
CCDC127	3.230537029	CCDC127	HGNC:30520
SDHA	2.898513362	SDHA	HGNC:10680
PDCD6	5.235571705	PDCD6	HGNC:8765
AHRR	6.074355814	AHRR	HGNC:346
SLC9A3	3.193917137	SLC9A3	HGNC:11073
EXOC3	5.351880197	EXOC3	HGNC:30378
CEP72	4.119342122	CEP72	HGNC:25547
ZDHHC11	4.281361769	ZDHHC11	HGNC:19158
TRIP13	3.604237329	TRIP13	HGNC:12307
NKD2	6.532120582999999	NKD2	HGNC:17046
SLC12A7	4.45910036	SLC12A7	HGNC:10915
SLC6A19	7.348838005	SLC6A19	HGNC:27960
TERT	7.144667543	TERT	HGNC:11730
SLC6A18	5.52153891	SLC6A18	HGNC:26441
CLPTM1L	4.848989004	CLPTM1L	HGNC:24308
SLC6A3	7.144667543	SLC6A3	HGNC:11049
LPCAT1	6.808847087	LPCAT1	HGNC:25718
NDUFS6	5.174035381	NDUFS6	HGNC:7713
IRX4	6.683404328	IRX4	HGNC:6129
IRX2	4.355737049	IRX2	HGNC:14359
C5orf38	2.367174769	IRX2-DT	HGNC:24226
IRX1	1.401181771	IRX1	HGNC:14358
ADAMTS16	2.936068335	ADAMTS16	HGNC:17108
MED10	2.959098178	MED10	HGNC:28760
UBE2QL1	4.860913745	UBE2QL1	HGNC:37269
SRD5A1	4.187368327	SRD5A1	HGNC:11284
NSUN2	3.893447542	NSUN2	HGNC:25994
ADCY2	2.881903958	ADCY2	HGNC:233
C5orf49	3.113616102	CFAP90	HGNC:27028
MTRR	2.04222857	MTRR	HGNC:7473
FASTKD3	2.04222857	FASTKD3	HGNC:28758
SEMA5A	4.50519342	SEMA5A	HGNC:10736
CCT5	3.056271372	CCT5	HGNC:1618
MARCH6	2.835797854	MARCHF6	HGNC:30550
CMBL	2.287662009	CMBL	HGNC:25090
ROPN1L	3.184542553	ROPN1L	HGNC:24060
ANKRD33B	4.138066744	ANKRD33B	HGNC:35240
DAP	2.980356223	DAP	HGNC:2672
CTNND2	4.175489447	CTNND2	HGNC:2516
DNAH5	2.401590431	DNAH5	HGNC:2950
TRIO	2.788362782	TRIO	HGNC:12303
ANKH	4.058428169	ANKH	HGNC:15492
FBXL7	2.64038487	FBXL7	HGNC:13604
MARCH11	4.024085813	MARCHF11	HGNC:33609
ZNF622	3.93911924	ZNF622	HGNC:30958
MYO10	3.634548741	MYO10	HGNC:7593
BASP1	4.0117654080000005	BASP1	HGNC:957
CDH18	1.141524546	CDH18	HGNC:1757
CDH12	0.07402154551	CDH12	HGNC:1751
PRDM9	-2.264130419	PRDM9	HGNC:13994
CDH10	1.651119003	CDH10	HGNC:1749
CDH9	1.3679773219999998	CDH9	HGNC:1768
CDH6	3.764271014	CDH6	HGNC:1765
DROSHA	2.872765855	DROSHA	HGNC:17904
PDZD2	3.636023288	PDZD2	HGNC:18486
GOLPH3	1.716973756	GOLPH3	HGNC:15452
MTMR12	2.033953541	MTMR12	HGNC:18191
ZFR	1.041086189	ZFR	HGNC:17277
SUB1	2.916838882	SUB1	HGNC:19985
NPR3	2.705688369	NPR3	HGNC:7945
TARS	2.887717988	TARS1	HGNC:11572
ADAMTS12	3.368327969	ADAMTS12	HGNC:14605
SLC45A2	1.4747149659999998	SLC45A2	HGNC:16472
RXFP3	3.009209009	RXFP3	HGNC:24883
AMACR	2.623287594	AMACR	HGNC:451
C1QTNF3	3.009209009	C1QTNF3	HGNC:14326
RAI14	3.409814025	RAI14	HGNC:14873
TTC23L	3.065082342	TTC23L	HGNC:26355
RAD1	-0.6406790882	RAD1	HGNC:9806
BRIX1	1.543313357	BRIX1	HGNC:24170
DNAJC21	0.2098291295	DNAJC21	HGNC:27030
AGXT2	2.741125995	AGXT2	HGNC:14412
PRLR	3.1922204410000004	PRLR	HGNC:9446
SPEF2	2.437532597	SPEF2	HGNC:26293
IL7R	2.372238806	IL7R	HGNC:6024
CAPSL	-0.5992883632	CAPSL	HGNC:28375
UGT3A1	2.748032377	UGT3A1	HGNC:26625
UGT3A2	2.77621114	UGT3A2	HGNC:27266
NADK2	4.077760656000001	NADK2	HGNC:26404
LMBRD2	3.322870849	LMBRD2	HGNC:25287
SKP2	0.569440127	SKP2	HGNC:10901
RANBP3L	2.469415284	RANBP3L	HGNC:26353
SLC1A3	3.108488745	SLC1A3	HGNC:10941
NIPBL	2.646577857	NIPBL	HGNC:28862
NUP155	2.629322515	NUP155	HGNC:8063
WDR70	2.25161899	WDR70	HGNC:25495
GDNF	6.530703825	GDNF	HGNC:4232
EGFLAM	1.030680528	EGFLAM	HGNC:26810
LIFR	3.146438549	LIFR	HGNC:6597
OSMR	2.7231756610000004	OSMR	HGNC:8507
RICTOR	2.391032933	RICTOR	HGNC:28611
C9	2.008523207	C9	HGNC:1358
DAB2	2.008523207	DAB2	HGNC:2662
PTGER4	3.110047963	PTGER4	HGNC:9596
PRKAA1	2.2896362530000003	PRKAA1	HGNC:9376
TTC33	0.7950794636	TTC33	HGNC:29959
C7	1.608300817	C7	HGNC:1346
C6	0.9559209266	C6	HGNC:1339
MROH2B	0.0883680282	MROH2B	HGNC:26857
PLCXD3	1.468674147	PLCXD3	HGNC:31822
OXCT1	2.302124121	OXCT1	HGNC:8527
C5orf51	2.302124121	RIMOC1	HGNC:27750
FBXO4	1.984052314	FBXO4	HGNC:13583
GHR	2.354611146	GHR	HGNC:4263
CCDC152	2.28594137	CCDC152	HGNC:34438
ZNF131	3.741464409	ZNF131	HGNC:12915
NIM1K	0.443571176	NIM1K	HGNC:28646
HMGCS1	2.046917608	HMGCS1	HGNC:5007
C5orf34	3.213929311	C5orf34	HGNC:24738
CCL28	2.182657475	CCL28	HGNC:17700
PAIP1	1.804193888	PAIP1	HGNC:16945
NNT	2.621559916	NNT	HGNC:7863
FGF10	1.089512214	FGF10	HGNC:3666
HCN1	1.338508888	HCN1	HGNC:4845
EMB	1.213646287	EMB	HGNC:30465
PARP8	1.917941009	PARP8	HGNC:26124
ISL1	1.728093959	ISL1	HGNC:6132
ITGA1	3.453178007	ITGA1	HGNC:6134
PELO	1.165587381	PELO	HGNC:8829
ITGA2	1.613903302	ITGA2	HGNC:6137
MOCS2	0.6771476171999999	MOCS2	HGNC:7193
FST	1.7254870409999998	FST	HGNC:3971
NDUFS4	1.65153558	NDUFS4	HGNC:7711
ARL15	3.106806389	ARL15	HGNC:25945
HSPB3	1.838462997	HSPB3	HGNC:5248
SNX18	3.724076913	SNX18	HGNC:19245
ESM1	2.255664428	ESM1	HGNC:3466
GZMK	2.857442616	GZMK	HGNC:4711
GZMA	2.857442616	GZMA	HGNC:4708
GPX8	2.54154331	GPX8	HGNC:33100
CDC20B	2.7515499130000003	CDC20B	HGNC:24222
MCIDAS	3.106612806	MCIDAS	HGNC:40050
CCNO	1.230873879	CCNO	HGNC:18576
DHX29	1.105590479	DHX29	HGNC:15815
SLC38A9	2.922774619	SLC38A9	HGNC:26907
DDX4	2.34676619	DDX4	HGNC:18700
IL6ST	2.602517104	IL6ST	HGNC:6021
IL31RA	2.442729637	IL31RA	HGNC:18969
ANKRD55	1.6102965830000002	ANKRD55	HGNC:25681
MAP3K1	2.945974667	MAP3K1	HGNC:6848
SETD9	2.199584391	SETD9	HGNC:28508
MIER3	2.7861459230000003	MIER3	HGNC:26678
GPBP1	1.208117797	GPBP1	HGNC:29520
ACTBL2	0.8209749493999999	ACTBL2	HGNC:17780
PLK2	1.380970379	PLK2	HGNC:19699
GAPT	1.094514065	GAPT	HGNC:26588
RAB3C	2.698832153	RAB3C	HGNC:30269
PDE4D	0.9717199524	PDE4D	HGNC:8783
DEPDC1B	2.475410849	DEPDC1B	HGNC:24902
ELOVL7	3.163316013	ELOVL7	HGNC:26292
ERCC8	0.9336383179	ERCC8	HGNC:3439
NDUFAF2	1.289821012	NDUFAF2	HGNC:28086
SMIM15	2.410822511	SMIM15	HGNC:33861
ZSWIM6	1.05184864	ZSWIM6	HGNC:29316
KIF2A	2.558705967	KIF2A	HGNC:6318
IPO11	1.798882247	IPO11	HGNC:20628
DIMT1	2.155994628	DIMT1	HGNC:30217
LRRC70	0.9068845881	LRRC70	HGNC:35155
HTR1A	3.005471902	HTR1A	HGNC:5286
RNF180	2.393199413	RNF180	HGNC:27752
RGS7BP	3.17352765	RGS7BP	HGNC:23271
SREK1IP1	2.796176109	SREK1IP1	HGNC:26716
CWC27	2.490222667	CWC27	HGNC:10664
ADAMTS6	2.802783482	ADAMTS6	HGNC:222
CENPK	0.283628281	CENPK	HGNC:29479
PPWD1	2.288518365	PPWD1	HGNC:28954
TRAPPC13	1.3742756669999998	TRAPPC13	HGNC:25828
TRIM23	0.07315438871	TRIM23	HGNC:660
SGTB	3.26003047	SGTB	HGNC:23567
NLN	1.480297134	NLN	HGNC:16058
SREK1	1.995674026	SREK1	HGNC:17882
MAST4	2.719542777	MAST4	HGNC:19037
CD180	2.179748294	CD180	HGNC:6726
PIK3R1	3.672196658	PIK3R1	HGNC:8979
SLC30A5	2.378865321	SLC30A5	HGNC:19089
CCNB1	1.276567	CCNB1	HGNC:1579
CENPH	1.276567	CENPH	HGNC:17268
TAF9	2.180158076	TAF9	HGNC:11542
CDK7	1.700542709	CDK7	HGNC:1778
RAD17	1.247244735	RAD17	HGNC:9807
CCDC125	1.700542709	CCDC125	HGNC:28924
MARVELD2	2.364944765	MARVELD2	HGNC:26401
OCLN	2.257863049	OCLN	HGNC:8104
NAIP	-3.386595176	NAIP	HGNC:7634
BDP1	0.1919030152	BDP1	HGNC:13652
CARTPT	2.644494575	CARTPT	HGNC:24323
MCCC2	0.6098082078	MCCC2	HGNC:6937
MAP1B	3.590052828	MAP1B	HGNC:6836
PTCD2	2.187667589	PTCD2	HGNC:25734
ZNF366	1.446688596	ZNF366	HGNC:18316
TNPO1	2.8111543880000003	TNPO1	HGNC:6401
FCHO2	1.40569172	FCHO2	HGNC:25180
TMEM171	2.655851863	TMEM171	HGNC:27031
BTF3	1.688802255	BTF3	HGNC:1125
ANKRA2	0.6521617692	ANKRA2	HGNC:13208
UTP15	1.791944922	UTP15	HGNC:25758
ARHGEF28	2.538605492	ARHGEF28	HGNC:30322
ENC1	4.102668138	ENC1	HGNC:3345
HEXB	1.894451612	HEXB	HGNC:4879
GFM2	0.8811429728	GFM2	HGNC:29682
FAM169A	2.521227688	FAM169A	HGNC:29138
GCNT4	3.103568304	GCNT4	HGNC:17973
ANKRD31	1.923886601	ANKRD31	HGNC:26853
HMGCR	1.4195191930000002	HMGCR	HGNC:5006
POLK	1.414561603	POLK	HGNC:9183
ANKDD1B	2.742805672	ANKDD1B	HGNC:32525
POC5	1.216410903	POC5	HGNC:26658
SV2C	3.73037906	SV2C	HGNC:30670
IQGAP2	2.776112112	IQGAP2	HGNC:6111
F2RL2	2.565581573	F2RL2	HGNC:3539
F2R	2.565581573	F2R	HGNC:3537
F2RL1	2.002395719	F2RL1	HGNC:3538
S100Z	2.501009603	S100Z	HGNC:30367
CRHBP	2.689301835	CRHBP	HGNC:2356
ZBED3	2.755309596	ZBED3	HGNC:20711
AGGF1	2.689301835	AGGF1	HGNC:24684
PDE8B	3.020477312	PDE8B	HGNC:8794
OTP	2.408021951	OTP	HGNC:8518
WDR41	2.024285192	WDR41	HGNC:25601
TBCA	2.0878532	TBCA	HGNC:11579
AP3B1	1.386907232	AP3B1	HGNC:566
LHFPL2	1.528921875	LHFPL2	HGNC:6588
ARSB	1.6429719230000002	ARSB	HGNC:714
BHMT2	2.092322936	BHMT2	HGNC:1048
BHMT	3.175490288	BHMT	HGNC:1047
