HGNC ID	Status	Approved symbol	Approved name	Previous symbol
HGNC:21628	Approved	ZNF460	zinc finger protein 460	ZNF272
HGNC:53774	Approved	ZNF460-AS1	ZNF460 antisense RNA 1	
HGNC:21629	Approved	ZNF461	zinc finger protein 461	
HGNC:21684	Approved	ZNF462	zinc finger protein 462	
HGNC:23154	Approved	ZNF467	zinc finger protein 467	
HGNC:33105	Approved	ZNF468	zinc finger protein 468	
HGNC:23216	Approved	ZNF469	zinc finger protein 469	
HGNC:22220	Approved	ZNF470	zinc finger protein 470	
HGNC:55272	Approved	ZNF470-DT	ZNF470 divergent transcript	
HGNC:23226	Approved	ZNF471	zinc finger protein 471	
HGNC:23239	Approved	ZNF473	zinc finger protein 473	
HGNC:56021	Approved	ZNF473CR	ZNF473 cis regulating lncRNA	
HGNC:23245	Approved	ZNF474	zinc finger protein 474	
HGNC:41019	Approved	ZNF474-AS1	ZNF474 antisense RNA 1	
HGNC:53564	Approved	ZNF475	zinc finger protein 475	
HGNC:23258	Approved	ZNF479	zinc finger protein 479	
HGNC:23305	Approved	ZNF480	zinc finger protein 480	
HGNC:23384	Approved	ZNF483	zinc finger protein 483	
HGNC:23385	Approved	ZNF484	zinc finger protein 484	
HGNC:23440	Approved	ZNF485	zinc finger protein 485	
HGNC:20807	Approved	ZNF486	zinc finger protein 486	KRBO2
HGNC:23488	Approved	ZNF487	zinc finger protein 487	KRBO1
HGNC:23488	Approved	ZNF487	zinc finger protein 487	ZNF487P
HGNC:23535	Approved	ZNF488	zinc finger protein 488	
HGNC:23705	Approved	ZNF490	zinc finger protein 490	
HGNC:23706	Approved	ZNF491	zinc finger protein 491	
HGNC:23707	Approved	ZNF492	zinc finger protein 492	ZNF115
HGNC:23708	Approved	ZNF493	zinc finger protein 493	
HGNC:23713	Approved	ZNF496	zinc finger protein 496	
HGNC:55991	Approved	ZNF496-DT	ZNF496 divergent transcript	
HGNC:23714	Approved	ZNF497	zinc finger protein 497	
HGNC:55277	Approved	ZNF497-AS1	ZNF497 antisense RNA 1	
HGNC:23716	Approved	ZNF500	zinc finger protein 500	
HGNC:23717	Approved	ZNF501	zinc finger protein 501	ZNF52
HGNC:23718	Approved	ZNF502	zinc finger protein 502	
HGNC:23589	Approved	ZNF503	zinc finger protein 503	
HGNC:27370	Approved	ZNF503-AS1	ZNF503 antisense RNA 1	
HGNC:23525	Approved	ZNF503-AS2	ZNF503 antisense RNA 2	C10orf41
HGNC:23525	Approved	ZNF503-AS2	ZNF503 antisense RNA 2	NCRNA00245
HGNC:23780	Approved	ZNF506	zinc finger protein 506	
HGNC:23783	Approved	ZNF507	zinc finger protein 507	
HGNC:29161	Approved	ZNF510	zinc finger protein 510	
HGNC:28445	Approved	ZNF511	zinc finger protein 511	
HGNC:38088	Approved	ZNF511-PRAP1	ZNF511-PRAP1 readthrough	
HGNC:29380	Approved	ZNF512	zinc finger protein 512	
HGNC:29212	Approved	ZNF512B	zinc finger protein 512B	
HGNC:26498	Approved	ZNF513	zinc finger protein 513	
HGNC:25894	Approved	ZNF514	zinc finger protein 514	
HGNC:28990	Approved	ZNF516	zinc finger protein 516	
HGNC:55324	Approved	ZNF516-AS1	ZNF516 antisense RNA 1	
HGNC:51248	Approved	ZNF516-DT	ZNF516 divergent transcript	C18orf65
HGNC:27984	Approved	ZNF517	zinc finger protein 517	
HGNC:29009	Approved	ZNF518A	zinc finger protein 518A	ZNF518
HGNC:29365	Approved	ZNF518B	zinc finger protein 518B	
HGNC:30574	Approved	ZNF519	zinc finger protein 519	
HGNC:50785	Approved	ZNF519P1	zinc finger protein 519 pseudogene 1	
HGNC:50786	Approved	ZNF519P2	zinc finger protein 519 pseudogene 2	
HGNC:50787	Approved	ZNF519P3	zinc finger protein 519 pseudogene 3	
HGNC:50788	Approved	ZNF519P4	zinc finger protein 519 pseudogene 4	
HGNC:24605	Approved	ZNF521	zinc finger protein 521	
HGNC:30328	Entry Withdrawn	ZNF522	zinc finger protein 522	
HGNC:28322	Approved	ZNF524	zinc finger protein 524	
HGNC:29423	Approved	ZNF525	zinc finger protein 525	
HGNC:29415	Approved	ZNF526	zinc finger protein 526	
HGNC:29385	Approved	ZNF527	zinc finger protein 527	
HGNC:29384	Approved	ZNF528	zinc finger protein 528	
HGNC:51305	Approved	ZNF528-AS1	ZNF528 antisense RNA 1	
HGNC:29328	Approved	ZNF529	zinc finger protein 529	
HGNC:51275	Approved	ZNF529-AS1	ZNF529 antisense RNA 1	
HGNC:29297	Approved	ZNF530	zinc finger protein 530	
HGNC:30940	Approved	ZNF532	zinc finger protein 532	
HGNC:26337	Approved	ZNF534	zinc finger protein 534	KRBO3
HGNC:29025	Approved	ZNF536	zinc finger protein 536	
HGNC:25331	Approved	ZNF540	zinc finger protein 540	
HGNC:25294	Approved	ZNF541	zinc finger protein 541	
HGNC:25393	Approved	ZNF542P	zinc finger protein 542, pseudogene	ZNF542
HGNC:25281	Approved	ZNF543	zinc finger protein 543	
HGNC:16759	Approved	ZNF544	zinc finger protein 544	
HGNC:28671	Approved	ZNF546	zinc finger protein 546	ZNF49
HGNC:26432	Approved	ZNF547	zinc finger protein 547	
HGNC:26561	Approved	ZNF548	zinc finger protein 548	
HGNC:26632	Approved	ZNF549	zinc finger protein 549	
HGNC:28643	Approved	ZNF550	zinc finger protein 550	
HGNC:25108	Approved	ZNF551	zinc finger protein 551	
HGNC:26135	Approved	ZNF552	zinc finger protein 552	
HGNC:26629	Approved	ZNF554	zinc finger protein 554	
HGNC:28382	Approved	ZNF555	zinc finger protein 555	
HGNC:25669	Approved	ZNF556	zinc finger protein 556	
HGNC:28632	Approved	ZNF557	zinc finger protein 557	
HGNC:26422	Approved	ZNF558	zinc finger protein 558	
HGNC:28197	Approved	ZNF559	zinc finger protein 559	
HGNC:42964	Approved	ZNF559-ZNF177	ZNF559-ZNF177 readthrough	
HGNC:26484	Approved	ZNF560	zinc finger protein 560	
HGNC:28684	Approved	ZNF561	zinc finger protein 561	
HGNC:27613	Approved	ZNF561-AS1	ZNF561 antisense RNA 1 (head to head)	C19orf82
HGNC:25950	Approved	ZNF562	zinc finger protein 562	
HGNC:30498	Approved	ZNF563	zinc finger protein 563	
HGNC:31106	Approved	ZNF564	zinc finger protein 564	
HGNC:26726	Approved	ZNF565	zinc finger protein 565	
HGNC:25919	Approved	ZNF566	zinc finger protein 566	
HGNC:55301	Approved	ZNF566-AS1	ZNF566 antisense RNA 1	
HGNC:28696	Approved	ZNF567	zinc finger protein 567	
HGNC:51281	Approved	ZNF567-DT	ZNF567 divergent transcript	LINC01534
HGNC:25392	Approved	ZNF568	zinc finger protein 568	
HGNC:24737	Approved	ZNF569	zinc finger protein 569	
HGNC:26416	Approved	ZNF570	zinc finger protein 570	
HGNC:25000	Approved	ZNF571	zinc finger protein 571	
HGNC:44324	Approved	ZNF571-AS1	ZNF571 antisense RNA 1	
HGNC:26758	Approved	ZNF572	zinc finger protein 572	
HGNC:26420	Approved	ZNF573	zinc finger protein 573	
HGNC:26166	Approved	ZNF574	zinc finger protein 574	
HGNC:27606	Approved	ZNF575	zinc finger protein 575	
HGNC:28357	Approved	ZNF576	zinc finger protein 576	
HGNC:28673	Approved	ZNF577	zinc finger protein 577	
HGNC:26449	Approved	ZNF578	zinc finger protein 578	
HGNC:26646	Approved	ZNF579	zinc finger protein 579	
HGNC:29473	Approved	ZNF580	zinc finger protein 580	
HGNC:25017	Approved	ZNF581	zinc finger protein 581	
HGNC:26421	Approved	ZNF582	zinc finger protein 582	
HGNC:25213	Approved	ZNF582-DT	ZNF582 divergent transcript	ZNF582-AS1
HGNC:26427	Approved	ZNF583	zinc finger protein 583	
HGNC:27318	Approved	ZNF584	zinc finger protein 584	
HGNC:56027	Approved	ZNF584-DT	ZNF584 divergent transcript	
HGNC:26305	Approved	ZNF585A	zinc finger protein 585A	
HGNC:30948	Approved	ZNF585B	zinc finger protein 585B	
HGNC:25949	Approved	ZNF586	zinc finger protein 586	
HGNC:30955	Approved	ZNF587	zinc finger protein 587	
HGNC:37142	Approved	ZNF587B	zinc finger protein 587B	
HGNC:42438	Approved	ZNF587P1	zinc finger protein 587 pseudogene 1	
HGNC:16747	Approved	ZNF589	zinc finger protein 589	
HGNC:28986	Approved	ZNF592	zinc finger protein 592	SCAR5
HGNC:30943	Approved	ZNF593	zinc finger protein 593	
HGNC:41278	Approved	ZNF593OS	ZNF593 opposite strand	
HGNC:29392	Approved	ZNF594	zinc finger protein 594	
HGNC:55347	Approved	ZNF594-DT	ZNF594 divergent transcript	
HGNC:27196	Approved	ZNF595	zinc finger protein 595	
HGNC:27268	Approved	ZNF596	zinc finger protein 596	
HGNC:26573	Approved	ZNF597	zinc finger protein 597	
HGNC:28079	Approved	ZNF598	zinc finger protein 598, E3 ubiquitin ligase	
HGNC:26408	Approved	ZNF599	zinc finger protein 599	
HGNC:30951	Approved	ZNF600	zinc finger protein 600	
HGNC:29407	Approved	ZNF601P	zinc finger protein 601, pseudogene	
HGNC:23313	Approved	ZNF602P	zinc finger protein 602, pseudogene	
HGNC:23322	Approved	ZNF603P	zinc finger protein 603, pseudogene	
HGNC:19999	Entry Withdrawn	ZNF604P	zinc finger protein 604, pseudogene	
HGNC:28068	Approved	ZNF605	zinc finger protein 605	
HGNC:25879	Approved	ZNF606	zinc finger protein 606	ZNF328
HGNC:44322	Approved	ZNF606-AS1	ZNF606 antisense RNA 1	
HGNC:28192	Approved	ZNF607	zinc finger protein 607	
HGNC:29238	Approved	ZNF608	zinc finger protein 608	
HGNC:29003	Approved	ZNF609	zinc finger protein 609	
HGNC:26687	Approved	ZNF610	zinc finger protein 610	
HGNC:28766	Approved	ZNF611	zinc finger protein 611	
HGNC:25827	Approved	ZNF613	zinc finger protein 613	
HGNC:24722	Approved	ZNF614	zinc finger protein 614	
HGNC:24740	Approved	ZNF615	zinc finger protein 615	
HGNC:28062	Approved	ZNF616	zinc finger protein 616	
HGNC:29416	Approved	ZNF618	zinc finger protein 618	
HGNC:26910	Approved	ZNF619	zinc finger protein 619	
HGNC:50784	Approved	ZNF619P1	zinc finger protein 619 pseudogene 1	
HGNC:28742	Approved	ZNF620	zinc finger protein 620	
HGNC:24787	Approved	ZNF621	zinc finger protein 621	
HGNC:30958	Approved	ZNF622	zinc finger protein 622	
HGNC:55158	Approved	ZNF622P1	ZNF622 pseudogene 1	
HGNC:29084	Approved	ZNF623	zinc finger protein 623	
HGNC:29254	Approved	ZNF624	zinc finger protein 624	
HGNC:30571	Approved	ZNF625	zinc finger protein 625	
HGNC:48368	Approved	ZNF625-ZNF20	ZNF625-ZNF20 readthrough (NMD candidate)	
HGNC:30461	Approved	ZNF626	zinc finger protein 626	
HGNC:30570	Approved	ZNF627	zinc finger protein 627	
HGNC:28054	Approved	ZNF628	zinc finger protein 628	
HGNC:55271	Approved	ZNF628-DT	ZNF628 divergent transcript	
HGNC:29008	Approved	ZNF629	zinc finger protein 629	ZNF65
HGNC:28855	Approved	ZNF630	zinc finger protein 630	
HGNC:41215	Approved	ZNF630-AS1	ZNF630 antisense RNA 1	
HGNC:17894	Approved	ZNF638	zinc finger protein 638	ZFML
HGNC:41434	Entry Withdrawn	ZNF638-IT1	ZNF638 intronic transcript 1	
HGNC:30950	Approved	ZNF639	zinc finger protein 639	
HGNC:31834	Approved	ZNF641	zinc finger protein 641	
HGNC:29222	Approved	ZNF644	zinc finger protein 644	
HGNC:29004	Approved	ZNF646	zinc finger protein 646	
HGNC:39749	Approved	ZNF646P1	zinc finger protein 646 pseudogene 1	
HGNC:18190	Approved	ZNF648	zinc finger protein 648	
HGNC:25741	Approved	ZNF649	zinc finger protein 649	
HGNC:51285	Approved	ZNF649-AS1	ZNF649 antisense RNA 1	
HGNC:29147	Approved	ZNF652	zinc finger protein 652	
HGNC:55582	Approved	ZNF652-AS1	ZNF652 antisense RNA 1	
HGNC:35166	Approved	ZNF652P1	zinc finger protein 652 pseudogene 1	ZNF652P
HGNC:25196	Approved	ZNF653	zinc finger protein 653	
HGNC:25612	Approved	ZNF654	zinc finger protein 654	
HGNC:30899	Approved	ZNF655	zinc finger protein 655	
HGNC:25226	Approved	ZNF658	zinc finger protein 658	
HGNC:32033	Approved	ZNF658B	zinc finger protein 658B (pseudogene)	
HGNC:26720	Approved	ZNF660	zinc finger protein 660	
HGNC:31930	Approved	ZNF662	zinc finger protein 662	
HGNC:25342	Approved	ZNF663P	zinc finger protein 663, pseudogene	ZNF663
HGNC:25406	Approved	ZNF664	zinc finger protein 664	ZNF176
HGNC:25885	Approved	ZNF665	zinc finger protein 665	
HGNC:28854	Approved	ZNF667	zinc finger protein 667	
HGNC:44321	Approved	ZNF667-AS1	ZNF667 antisense RNA 1 (head to head)	
HGNC:25821	Approved	ZNF668	zinc finger protein 668	
HGNC:25736	Approved	ZNF669	zinc finger protein 669	
HGNC:28167	Approved	ZNF670	zinc finger protein 670	
HGNC:49200	Approved	ZNF670-ZNF695	ZNF670-ZNF695 readthrough (NMD candidate)	
HGNC:26279	Approved	ZNF671	zinc finger protein 671	
HGNC:26179	Approved	ZNF672	zinc finger protein 672	
HGNC:17625	Approved	ZNF674	zinc finger protein 674	MRX92
HGNC:44266	Approved	ZNF674-AS1	ZNF674 antisense RNA 1 (head to head)	
HGNC:30768	Approved	ZNF675	zinc finger protein 675	
HGNC:20429	Approved	ZNF676	zinc finger protein 676	
HGNC:28730	Approved	ZNF677	zinc finger protein 677	
HGNC:28652	Approved	ZNF678	zinc finger protein 678	
HGNC:28650	Approved	ZNF679	zinc finger protein 679	
HGNC:26897	Approved	ZNF680	zinc finger protein 680	
HGNC:50379	Approved	ZNF680P1	ZNF680 pseudogene 1	
HGNC:26457	Approved	ZNF681	zinc finger protein 681	
HGNC:28857	Approved	ZNF682	zinc finger protein 682	
HGNC:28495	Approved	ZNF683	zinc finger protein 683	
HGNC:28418	Approved	ZNF684	zinc finger protein 684	
HGNC:29277	Approved	ZNF687	zinc finger protein 687	
HGNC:54048	Approved	ZNF687-AS1	ZNF687 antisense RNA 1	
HGNC:30489	Approved	ZNF688	zinc finger protein 688	
HGNC:25173	Approved	ZNF689	zinc finger protein 689	
HGNC:28028	Approved	ZNF691	zinc finger protein 691	
HGNC:55800	Approved	ZNF691-DT	ZNF691 divergent transcript	
HGNC:26049	Approved	ZNF692	zinc finger protein 692	
HGNC:55817	Approved	ZNF692-DT	ZNF692 divergent transcript	
HGNC:30954	Approved	ZNF695	zinc finger protein 695	
HGNC:25872	Approved	ZNF696	zinc finger protein 696	
HGNC:32034	Approved	ZNF697	zinc finger protein 697	
HGNC:24750	Approved	ZNF699	zinc finger protein 699	
HGNC:25292	Approved	ZNF700	zinc finger protein 700	
HGNC:25597	Approved	ZNF701	zinc finger protein 701	
HGNC:25775	Approved	ZNF702P	zinc finger protein 702, pseudogene	ZNF702
HGNC:25883	Approved	ZNF703	zinc finger protein 703	
HGNC:32291	Approved	ZNF704	zinc finger protein 704	
HGNC:32281	Approved	ZNF705A	zinc finger protein 705A	
HGNC:32284	Approved	ZNF705B	zinc finger protein 705B	
HGNC:32283	Approved	ZNF705CP	zinc finger protein 705C, pseudogene	ZNF705C
HGNC:33202	Approved	ZNF705D	zinc finger protein 705D	
HGNC:33203	Approved	ZNF705EP	zinc finger protein 705E, pseudogene	ZNF705E
HGNC:33204	Entry Withdrawn	ZNF705F	zinc finger protein 705F	
HGNC:37134	Approved	ZNF705G	zinc finger protein 705G	
HGNC:24992	Approved	ZNF706	zinc finger protein 706	
HGNC:27815	Approved	ZNF707	zinc finger protein 707	
HGNC:12945	Approved	ZNF708	zinc finger protein 708	ZNF15
HGNC:12945	Approved	ZNF708	zinc finger protein 708	ZNF15L1
HGNC:20629	Approved	ZNF709	zinc finger protein 709	
HGNC:25352	Approved	ZNF710	zinc finger protein 710	
HGNC:53141	Approved	ZNF710-AS1	ZNF710 antisense RNA 1	
HGNC:13128	Approved	ZNF711	zinc finger protein 711	ZNF6
HGNC:13128	Approved	ZNF711	zinc finger protein 711	MRX65
HGNC:22043	Approved	ZNF713	zinc finger protein 713	
HGNC:27124	Approved	ZNF714	zinc finger protein 714	
HGNC:32458	Approved	ZNF716	zinc finger protein 716	
HGNC:29448	Approved	ZNF717	zinc finger protein 717	ZNF838
HGNC:26889	Approved	ZNF718	zinc finger protein 718	
HGNC:29425	Approved	ZNF721	zinc finger protein 721	
HGNC:22571	Approved	ZNF722	zinc finger protein 722	ZNF722P
HGNC:32286	Approved	ZNF723	zinc finger protein 723	ZNF723P
HGNC:32460	Approved	ZNF724	zinc finger protein 724	ZNF724P
HGNC:32461	Approved	ZNF725P	zinc finger protein 725, pseudogene	ZNF725
HGNC:32462	Approved	ZNF726	zinc finger protein 726	ZNF92P3
HGNC:13136	Approved	ZNF726P1	zinc finger protein 726 pseudogene 1	ZNF67
HGNC:13136	Approved	ZNF726P1	zinc finger protein 726 pseudogene 1	ZNF67P
HGNC:22785	Approved	ZNF727	zinc finger protein 727	ZNF727P
HGNC:32463	Approved	ZNF728	zinc finger protein 728	
HGNC:32464	Approved	ZNF729	zinc finger protein 729	
HGNC:32470	Approved	ZNF730	zinc finger protein 730	
HGNC:32471	Approved	ZNF731P	zinc finger protein 731, pseudogene	ZNF731
HGNC:37138	Approved	ZNF732	zinc finger protein 732	
HGNC:32473	Approved	ZNF733P	zinc finger protein 733, pseudogene	ZNF733
HGNC:32465	Approved	ZNF734P	zinc finger protein 734, pseudogene	ZNF734
HGNC:32466	Approved	ZNF735	zinc finger protein 735	ZNF735P
HGNC:32467	Approved	ZNF736	zinc finger protein 736	
HGNC:37726	Approved	ZNF736P1Y	zinc finger protein 736 pseudogene 1, Y-linked	ZNF736P1
HGNC:37727	Approved	ZNF736P2Y	zinc finger protein 736 pseudogene 2, Y-linked	ZNF736P2
HGNC:37728	Approved	ZNF736P3Y	zinc finger protein 736 pseudogene 3, Y-linked	ZNF381P
HGNC:37728	Approved	ZNF736P3Y	zinc finger protein 736 pseudogene 3, Y-linked	ZNF736P3
HGNC:38464	Approved	ZNF736P4Y	zinc finger protein 736 pseudogene 4, Y-linked	
HGNC:38597	Approved	ZNF736P5Y	zinc finger protein 736 pseudogene 5, Y-linked	
HGNC:38440	Approved	ZNF736P6Y	zinc finger protein 736 pseudogene 6, Y-linked	
HGNC:38404	Approved	ZNF736P7Y	zinc finger protein 736 pseudogene 7, Y-linked	
HGNC:38406	Approved	ZNF736P8Y	zinc finger protein 736 pseudogene 8, Y-linked	
HGNC:38408	Approved	ZNF736P9Y	zinc finger protein 736 pseudogene 9, Y-linked	
HGNC:38410	Approved	ZNF736P10Y	zinc finger protein 736 pseudogene 10, Y-linked	
HGNC:38426	Approved	ZNF736P11Y	zinc finger protein 736 pseudogene 11, Y-linked	
HGNC:38431	Approved	ZNF736P12Y	zinc finger protein 736 pseudogene 12, Y-linked	
HGNC:32468	Approved	ZNF737	zinc finger protein 737	
HGNC:32469	Approved	ZNF738	zinc finger protein 738	
HGNC:27465	Approved	ZNF740	zinc finger protein 740	
HGNC:21948	Approved	ZNF746	zinc finger protein 746	
HGNC:28350	Approved	ZNF747	zinc finger protein 747	
HGNC:55668	Approved	ZNF747-DT	ZNF747 divergent transcript	
HGNC:32783	Approved	ZNF749	zinc finger protein 749	
HGNC:25843	Approved	ZNF750	zinc finger protein 750	
HGNC:23179	Approved	ZNF761	zinc finger protein 761	
HGNC:27614	Approved	ZNF763	zinc finger protein 763	
HGNC:28200	Approved	ZNF764	zinc finger protein 764	
HGNC:25092	Approved	ZNF765	zinc finger protein 765	
HGNC:28063	Approved	ZNF766	zinc finger protein 766	
HGNC:21884	Approved	ZNF767P	zinc finger family member 767, pseudogene	ZNF767
HGNC:26273	Approved	ZNF768	zinc finger protein 768	
HGNC:26061	Approved	ZNF770	zinc finger protein 770	
HGNC:29653	Approved	ZNF771	zinc finger protein 771	
HGNC:33106	Approved	ZNF772	zinc finger protein 772	
HGNC:30487	Approved	ZNF773	zinc finger protein 773	ZNF419B
HGNC:33108	Approved	ZNF774	zinc finger protein 774	
HGNC:28501	Approved	ZNF775	zinc finger protein 775	
HGNC:41202	Approved	ZNF775-AS1	ZNF775 antisense RNA 1	
HGNC:26765	Approved	ZNF776	zinc finger protein 776	
HGNC:22213	Approved	ZNF777	zinc finger protein 777	
HGNC:26479	Approved	ZNF778	zinc finger protein 778	
HGNC:56034	Approved	ZNF778-DT	ZNF778 divergent transcript	
HGNC:27603	Approved	ZNF780A	zinc finger protein 780A	
HGNC:33109	Approved	ZNF780B	zinc finger protein 780B	ZNF779
HGNC:26745	Approved	ZNF781	zinc finger protein 781	
HGNC:33110	Approved	ZNF782	zinc finger protein 782	
HGNC:27222	Approved	ZNF783	zinc finger protein 783	
HGNC:33111	Approved	ZNF784	zinc finger protein 784	
HGNC:26496	Approved	ZNF785	zinc finger protein 785	
HGNC:21806	Approved	ZNF786	zinc finger protein 786	
HGNC:26998	Approved	ZNF787	zinc finger protein 787	
HGNC:33112	Approved	ZNF788P	zinc finger family member 788, pseudogene	ZNF788
HGNC:27801	Approved	ZNF789	zinc finger protein 789	
HGNC:33114	Approved	ZNF790	zinc finger protein 790	
HGNC:27617	Approved	ZNF790-AS1	ZNF790 antisense RNA 1	
HGNC:26895	Approved	ZNF791	zinc finger protein 791	
HGNC:24751	Approved	ZNF792	zinc finger protein 792	
HGNC:33115	Approved	ZNF793	zinc finger protein 793	
HGNC:51303	Approved	ZNF793-AS1	ZNF793 antisense RNA 1 (head to head)	
HGNC:28071	Approved	ZNF799	zinc finger protein 799	ZNF842
HGNC:27267	Approved	ZNF800	zinc finger protein 800	
HGNC:21711	Approved	ZNF804A	zinc finger protein 804A	C2orf10
HGNC:21958	Approved	ZNF804B	zinc finger protein 804B	
HGNC:23272	Approved	ZNF805	zinc finger protein 805	
HGNC:33229	Approved	ZNF807P	zinc finger protein 807, pseudogene	ZNF807
HGNC:33230	Approved	ZNF808	zinc finger protein 808	
HGNC:33242	Approved	ZNF812P	zinc finger protein 812, pseudogene	ZNF812
HGNC:33257	Approved	ZNF813	zinc finger protein 813	
HGNC:33258	Approved	ZNF814	zinc finger protein 814	
HGNC:22029	Approved	ZNF815P	zinc finger protein 815, pseudogene	ZNF815
HGNC:26995	Approved	ZNF816	zinc finger protein 816	ZNF816A
HGNC:38879	Approved	ZNF816-ZNF321P	ZNF816-ZNF321P readthrough	ZNF816-ZNF321
HGNC:33265	Approved	ZNF818P	zinc finger protein 818, pseudogene	ZNF818
HGNC:28043	Approved	ZNF821	zinc finger protein 821	
HGNC:30936	Approved	ZNF823	zinc finger protein 823	
HGNC:33875	Approved	ZNF826P	zinc finger protein 826, pseudogene	ZNF826
HGNC:27193	Approved	ZNF827	zinc finger protein 827	
HGNC:34032	Approved	ZNF829	zinc finger protein 829	
HGNC:28291	Approved	ZNF830	zinc finger protein 830	CCDC16
HGNC:16167	Approved	ZNF831	zinc finger protein 831	C20orf174
HGNC:33819	Approved	ZNF833P	zinc finger protein 833, pseudogene	ZNF833
HGNC:34332	Approved	ZNF835	zinc finger protein 835	
HGNC:34333	Approved	ZNF836	zinc finger protein 836	
HGNC:25164	Approved	ZNF837	zinc finger protein 837	
HGNC:20345	Approved	ZNF839	zinc finger protein 839	C14orf131
HGNC:38455	Approved	ZNF839P1	zinc finger protein 839 pseudogene 1	
HGNC:34344	Approved	ZNF840P	zinc finger protein 840, pseudogene	C20orf157
HGNC:34344	Approved	ZNF840P	zinc finger protein 840, pseudogene	ZNF840
HGNC:27611	Approved	ZNF841	zinc finger protein 841	
HGNC:28710	Approved	ZNF843	zinc finger protein 843	
HGNC:25932	Approved	ZNF844	zinc finger protein 844	
HGNC:25112	Approved	ZNF845	zinc finger protein 845	
HGNC:27260	Approved	ZNF846	zinc finger protein 846	
HGNC:34384	Approved	ZNF847P	zinc finger protein 847, pseudogene	
HGNC:34387	Approved	ZNF848P	zinc finger protein 848, pseudogene	
HGNC:34389	Approved	ZNF849P	zinc finger protein 849, pseudogene	
HGNC:27994	Approved	ZNF850	zinc finger protein 850	ZNF850P
HGNC:27713	Approved	ZNF852	zinc finger protein 852	
HGNC:21767	Approved	ZNF853	zinc finger protein 853	
HGNC:34507	Approved	ZNF859P	zinc finger protein 859, pseudogene	
HGNC:34513	Approved	ZNF860	zinc finger protein 860	
HGNC:34514	Approved	ZNF861P	zinc finger protein 861, pseudogene	
HGNC:34519	Approved	ZNF862	zinc finger protein 862	
HGNC:35156	Approved	ZNF863P	zinc finger protein 863, pseudogene	
HGNC:38705	Approved	ZNF865	zinc finger protein 865	
HGNC:4928	Approved	ZNF875	zinc finger protein 875	HKR1
HGNC:32472	Approved	ZNF876P	zinc finger protein 876, pseudogene	
HGNC:38697	Approved	ZNF877P	zinc finger protein 877, pseudogene	
HGNC:37246	Approved	ZNF878	zinc finger protein 878	
