gene	pHaplo	Approved_Symbol	HGNC_ID
ZNF211	0.169483753027686	ZNF211	HGNC:13003
MILR1	0.169460042706234	MILR1	HGNC:27570
GOT1L1	0.114679564663534	GOT1L1	HGNC:28487
CSRP1	0.169283849344688	CSRP1	HGNC:2469
FAM212B	0.118500931953869	INKA2	HGNC:28045
GOLGA8K	0.0757271069675487	GOLGA8K	HGNC:38652
ZNF773	0.16919768633286	ZNF773	HGNC:30487
C9orf24	0.135786133479564	SPMIP6	HGNC:19919
SYNGR4	0.12661689656408	SYNGR4	HGNC:11502
CPPED1	0.169090874660861	CPPED1	HGNC:25632
ZNF75A	0.169043749565082	ZNF75A	HGNC:13146
RPUSD1	0.169007452372943	RPUSD1	HGNC:14173
WDR16	0.169002597796023	CFAP52	HGNC:16053
CEACAM3	0.100303839752561	CEACAM3	HGNC:1815
FAM107A	0.0966982315729803	FAM107A	HGNC:30827
PIP	0.168767799034006	PIP	HGNC:8993
NPIPB8	0.0958644638713139	NPIPB8	HGNC:37490
ZNF256	0.168328049240247	ZNF256	HGNC:13049
PROL1	0.0297215095823866	OPRPN	HGNC:17279
MTX3	0.114025629988589	MTX3	HGNC:24812
UPK3B	0.11179513833569	UPK3B	HGNC:21444
ZNF569	0.168167903279431	ZNF569	HGNC:24737
CCDC154	0.168151966556874	CCDC154	HGNC:34454
C4orf32	0.167958046068825	FAM241A	HGNC:26813
CA1	0.0731461770451111	CA1	HGNC:1368
ERV3-1	0.0798313397556027	ERV3-1	HGNC:3454
ZNF268	0.167842007065172	ZNF268	HGNC:13061
IGFL1	0.167829048677709	IGFL1	HGNC:24093
GBP3	0.0944676479402399	GBP3	HGNC:4184
NMUR2	0.151461387618751	NMUR2	HGNC:16454
RTP3	0.0806427862903816	RTP3	HGNC:15572
QPRT	0.167585180193608	QPRT	HGNC:9755
CYP1A2	0.167365881769521	CYP1A2	HGNC:2596
GCOM1	0.12421031518513	GCOM1	HGNC:26424
DNASE1L2	0.0900767853917038	DNASE1L2	HGNC:2958
SLC41A3	0.167304998274869	SLC41A3	HGNC:31046
OR6T1	0.0255424003999003	OR6T1	HGNC:14848
OPTC	0.136776916348311	OPTC	HGNC:8158
INSL6	0.167142669393553	INSL6	HGNC:6089
NFXL1	0.16696236429246	NFXL1	HGNC:18726
COL21A1	0.111354615150087	COL21A1	HGNC:17025
CEACAM8	0.100074523957653	CEACAM8	HGNC:1820
LRRTM4	0.166664459181806	LRRTM4	HGNC:19411
TLDC2	0.0550010038873576	TLDC2	HGNC:16112
GRIK1-AS2	0.0863616857109329	GRIK1-AS2	HGNC:1282
PARS2	0.166467983926061	PARS2	HGNC:30563
GPBAR1	0.15487495521876	GPBAR1	HGNC:19680
IL1B	0.122686673659651	IL1B	HGNC:5992
FRAS1	0.106252909313048	FRAS1	HGNC:19185
TAS2R20	0.0494839211627497	TAS2R20	HGNC:19109
REG1B	0.166334066814644	REG1B	HGNC:9952
SLC16A7	0.115987996380955	SLC16A7	HGNC:10928
DYNAP	0.166245735066988	DYNAP	HGNC:26808
ISX	0.0824024854823819	ISX	HGNC:28084
PAPPA-AS1	0.1569342342239	PAPPA-AS1	HGNC:35152
HMHB1	0.166009785959549	HMHB1	HGNC:29677
ZNF20	0.103921774506772	ZNF20	HGNC:12992
KRTAP5-9	0.105025937241211	KRTAP5-9	HGNC:23604
RASSF9	0.165902941945173	RASSF9	HGNC:15739
C9orf153	0.124386115368264	C9orf153	HGNC:31456
TMPRSS11F	0.0535699525913961	TMPRSS11F	HGNC:29994
PABPC4L	0.165611462399821	PABPC4L	HGNC:31955
ZNF426	0.165574299336716	ZNF426	HGNC:20725
ADH4	0.103946831729695	ADH4	HGNC:252
ZPBP2	0.0594751312367012	ZPBP2	HGNC:20678
TAS2R38	0.0323147609378864	TAS2R38	HGNC:9584
SPIRE2	0.165461202061502	SPIRE2	HGNC:30623
TMIGD1	0.114274458474258	TMIGD1	HGNC:32431
AADACL3	0.165322985375054	AADACL3	HGNC:32037
C10orf107	0.165300734068958	CABCOCO1	HGNC:28678
ZFP28	0.165261392404676	ZFP28	HGNC:17801
MRPL35	0.165257111327677	MRPL35	HGNC:14489
C9orf40	0.144071359970341	C9orf40	HGNC:23433
MRPS34	0.113243583341589	MRPS34	HGNC:16618
HIST1H3D	0.164891815543351	H3C4	HGNC:4767
CCNB1IP1	0.16474357134161	CCNB1IP1	HGNC:19437
ZNF32	0.107714995749149	ZNF32	HGNC:13095
ZNF180	0.164451982142069	ZNF180	HGNC:12970
AKR1C3	0.164451111093651	AKR1C3	HGNC:386
C4orf26	0.0915688811746696	ODAPH	HGNC:26300
MPP4	0.123047913332488	MPP4	HGNC:13680
GOLGA6L1	0.0336955974314832	GOLGA6L1	HGNC:37444
LY6G6F	0.0880561093463924	LY6G6F	HGNC:13933
ACY3	0.164060804021771	ACY3	HGNC:24104
GZMA	0.142000763424402	GZMA	HGNC:4708
ZSCAN30	0.15361029003727	ZSCAN30	HGNC:33517
PTTG2	0.163833717223238	PTTG2	HGNC:9691
OVCH1	0.0759931942068133	OVCH1	HGNC:23080
SPATA31A3	0.123660455982489	SPATA31A3	HGNC:32003
S100A4	0.1635739015112	S100A4	HGNC:10494
SLC2A7	0.163528486295137	SLC2A7	HGNC:13445
USH2A	0.0754407669249199	USH2A	HGNC:12601
COX6A1P2	0.163439129953579	COX6A1P2	HGNC:35239
ZNF680	0.103993924628055	ZNF680	HGNC:26897
TNFRSF13B	0.163270943988057	TNFRSF13B	HGNC:18153
FCGR1A	0.0833113153845274	FCGR1A	HGNC:3613
ZNF177	0.163082454225163	ZNF177	HGNC:12966
CSNK1A1L	0.056594493811368	CSNK1A1L	HGNC:20289
CCL4	0.100785234075082	CCL4	HGNC:10630
LYZ	0.162947377527464	LYZ	HGNC:6740
SLC10A6	0.162919745877152	SLC10A6	HGNC:30603
UCP2	0.162897850376687	UCP2	HGNC:12518
TNFRSF10C	0.162811788419651	TNFRSF10C	HGNC:11906
ANKRD53	0.162683147839189	ANKRD53	HGNC:25691
ERMN	0.153692864117985	ERMN	HGNC:29208
DNAJC5G	0.162627976483766	DNAJC5G	HGNC:24844
C4orf50	0.129190385341781	C4orf50	HGNC:33766
MTFMT	0.162597536324133	MTFMT	HGNC:29666
MAATS1	0.0984660234784476	CFAP91	HGNC:24010
OR6C74	0.0139598510120687	OR6C74	HGNC:31303
NUDT7	0.16247995476036	NUDT7	HGNC:8054
FGL2	0.162463752771916	FGL2	HGNC:3696
TMEM154	0.16242400889813	TMEM154	HGNC:26489
C9orf57	0.0812830667930256	C9orf57	HGNC:27037
TNFSF18	0.139413208795654	TNFSF18	HGNC:11932
F13B	0.126874215469812	F13B	HGNC:3534
NPIPB3	0.0558484281390238	NPIPB3	HGNC:28989
ZNF705B	0.112816487546708	ZNF705B	HGNC:32284
AP4S1	0.161838604589381	AP4S1	HGNC:575
GNGT2	0.161761346930086	GNGT2	HGNC:4412
TMIGD2	0.16156792051463	TMIGD2	HGNC:28324
MRPS5	0.121944095042519	MRPS5	HGNC:14498
C2orf15	0.0835941053032552	C2orf15	HGNC:28436
ZNF30	0.0547684468421566	ZNF30	HGNC:13090
FAM111A	0.160966475016809	FAM111A	HGNC:24725
TYRP1	0.160951535284116	TYRP1	HGNC:12450
P2RY6	0.0824943653861755	P2RY6	HGNC:8543
GNPTG	0.149264774170214	GNPTG	HGNC:23026
ADH1B	0.160658687070536	ADH1B	HGNC:250
TMEM17	0.160657023199314	TMEM17	HGNC:26623
USP17L15	0.0799353064624256	USP17L15	HGNC:44443
OR8B2	0.0271743471957834	OR8B2	HGNC:8471
ZNF567	0.160420232464114	ZNF567	HGNC:28696
PLEK	0.160367578732811	PLEK	HGNC:9070
SLC47A2	0.142378749379962	SLC47A2	HGNC:26439
MOCS2	0.0897982499162353	MOCS2	HGNC:7193
TAS2R40	0.160335276323319	TAS2R40	HGNC:18885
KIR3DL2	0.0659556493343213	KIR3DL2	HGNC:6339
CYSLTR2	0.0326028756459094	CYSLTR2	HGNC:18274
C4orf51	0.16024363284489	C4orf51	HGNC:37264
OR8D1	0.0359161034519707	OR8D1	HGNC:8481
DBX2	0.085512994773172	DBX2	HGNC:33186
CCL26	0.0607055510154618	CCL26	HGNC:10625
OR9Q1	0.0142451727985717	OR9Q1	HGNC:14724
FBXO48	0.0576171995670241	FBXO48	HGNC:33857
C19orf18	0.159820334775563	C19orf18	HGNC:28642
C1orf177	0.159702053927872	CIMAP2	HGNC:26854
TMEM71	0.159679843295476	TMEM71	HGNC:26572
ACTL7B	0.121900280316816	ACTL7B	HGNC:162
RCCD1	0.154305074304403	RCCD1	HGNC:30457
GPR135	0.159430620395775	GPR135	HGNC:19991
C5AR2	0.0880309551251735	C5AR2	HGNC:4527
VAMP5	0.143698585787755	VAMP5	HGNC:12646
OR56A4	0.0574147469647927	OR56A4	HGNC:14791
GAST	0.0627202967643791	GAST	HGNC:4164
B3GALNT1	0.159188935434245	B3GALNT1	HGNC:918
FCRL3	0.0744266387069295	FCRL3	HGNC:18506
HCLS1	0.159105146177969	HCLS1	HGNC:4844
ZNF671	0.159101954290793	ZNF671	HGNC:26279
PGBD1	0.13065159429272	PGBD1	HGNC:19398
LY9	0.0664779807402109	LY9	HGNC:6730
SBSPON	0.114328860664501	SBSPON	HGNC:30362
KIR2DL1	0.0478184137700074	KIR2DL1	HGNC:6329
SMAGP	0.140722031669383	SMAGP	HGNC:26918
FCGR3A	0.0936592414382815	FCGR3A	HGNC:3619
XCL1	0.100921317754564	XCL1	HGNC:10645
ATG10	0.156259128839263	ATG10	HGNC:20315
HLA-DQA2	0.127721191677333	HLA-DQA2	HGNC:4943
LYPD2	0.158764844615829	LYPD2	HGNC:25215
OXA1L	0.158707290247653	OXA1L	HGNC:8526
NAALADL2	0.158441825137907	NAALADL2	HGNC:23219
EREG	0.121994002959055	EREG	HGNC:3443
SIKE1	0.0974876830661474	SIKE1	HGNC:26119
C16orf89	0.15830829147834	C16orf89	HGNC:28687
ZNF17	0.158263451966804	ZNF17	HGNC:12958
TCF24	0.158260433418232	TCF24	HGNC:32275
C6orf163	0.0644219321006272	C6orf163	HGNC:21403
SPN	0.0928294415491396	SPN	HGNC:11249
MBLAC2	0.147382533950758	MBLAC2	HGNC:33711
BRI3	0.0892090859239714	BRI3	HGNC:1109
NCR3	0.0912121656217613	NCR3	HGNC:19077
IFNB1	0.116779003881005	IFNB1	HGNC:5434
GYPE	0.120609289512398	GYPE	HGNC:4705
CLEC4D	0.157777084936417	CLEC4D	HGNC:14554
CNTLN	0.157702056363973	CNTLN	HGNC:23432
MFSD2B	0.157671744473986	MFSD2B	HGNC:37207
HTR3C	0.0975422623072957	HTR3C	HGNC:24003
KLRC4	0.10020821574953	KLRC4	HGNC:6377
CGREF1	0.157592050539275	CGREF1	HGNC:16962
SFXN5	0.111270230228312	SFXN5	HGNC:16073
GLYATL1	0.157333645905303	GLYATL1	HGNC:30519
LCN6	0.157316560485088	LCN6	HGNC:17337
LRRC69	0.157228671289665	LRRC69	HGNC:34303
C16orf97	0.139866117829576	LINC02911	HGNC:44658
OR5B21	0.0298080616825448	OR5B21	HGNC:19616
GTPBP10	0.141974819893526	GTPBP10	HGNC:25106
C10orf120	0.146444100026363	C10orf120	HGNC:25707
PPP3R2	0.156838792021754	PPP3R2	HGNC:9318
FOLR4	0.0792607591836343	IZUMO1R	HGNC:32565
STARD6	0.114565184607388	STARD6	HGNC:18066
KIAA1024L	0.156648756658139	MINAR2	HGNC:33914
HIST1H2BC	0.15654757671637	H2BC4	HGNC:4757
ZNF556	0.156467648709679	ZNF556	HGNC:25669
TRMT10A	0.14466383610113	TRMT10A	HGNC:28403
ANXA2R	0.156361360033559	ANXA2R	HGNC:33463
CFHR3	0.0767670462513941	CFHR3	HGNC:16980
HIATL2	0.153563020431279	MFSD14CP	HGNC:23672
CX3CR1	0.104182733076528	CX3CR1	HGNC:2558
MTRNR2L12	0.0636160005697023	MTRNR2L12	HGNC:37169
CCR8	0.0727948645571967	CCR8	HGNC:1609
KLRC1	0.0740546485944175	KLRC1	HGNC:6374
ZNF891	0.155803183631725	ZNF891	HGNC:38709
C8orf86	0.070873001597952	LINC03042	HGNC:33774
KRTAP10-4	0.149599494425567	KRTAP10-4	HGNC:20521
RLN3	0.155659238799319	RLN3	HGNC:17135
FPR3	0.155603560929327	FPR3	HGNC:3828
SPATA6	0.155567298851559	SPATA6	HGNC:18309
ARL4D	0.155538644117792	ARL4D	HGNC:656
FAM175A	0.155428509140102	ABRAXAS1	HGNC:25829
NUF2	0.155348427517447	NUF2	HGNC:14621
GPR97	0.155318526201271	ADGRG3	HGNC:13728
ARL13B	0.155298246001574	ARL13B	HGNC:25419
TYR	0.0791261612255523	TYR	HGNC:12442
LRRC19	0.155275042673052	LRRC19	HGNC:23379
PDRG1	0.100981687377744	PDRG1	HGNC:16119
CNRIP1	0.155166935670333	CNRIP1	HGNC:24546
OR2T34	0.0490165872759974	OR2T34	HGNC:31256
GOLGA8M	0.0848528947904048	GOLGA8M	HGNC:44404
CBWD5	0.0993256424668728	ZNG1E	HGNC:24584
LACRT	0.0668552902364379	LACRT	HGNC:16430
UBXN2B	0.144595581085969	UBXN2B	HGNC:27035
ZBED2	0.154936354739924	ZBED2	HGNC:20710
ROPN1B	0.147984795713628	ROPN1B	HGNC:31927
C3orf35	0.0905952190463184	APRG1	HGNC:24082
SLC9B2	0.154803890700009	SLC9B2	HGNC:25143
PTGDR	0.154659783623316	PTGDR	HGNC:9591
RPSAP58	0.154644932395105	RPSA2	HGNC:36809
POSTN	0.0815539852468979	POSTN	HGNC:16953
NPIPA5	0.154491404454343	NPIPA5	HGNC:41980
GSTM5	0.076563300882705	GSTM5	HGNC:4637
TUSC3	0.154270180455808	TUSC3	HGNC:30242
ADORA3	0.0666530106964457	ADORA3	HGNC:268
RNASE4	0.113641413264213	RNASE4	HGNC:10047
ZSCAN29	0.154089922306617	ZSCAN29	HGNC:26673
TMEM212	0.154022538363926	TMEM212	HGNC:34295
ZNF530	0.154001674071457	ZNF530	HGNC:29297
IQCF3	0.0954633100228963	IQCF3	HGNC:31816
RNF135	0.153871079369924	RNF135	HGNC:21158
KHDC1L	0.0422615268011417	KHDC1L	HGNC:37274
CNTN6	0.153797652582373	CNTN6	HGNC:2176
NUDT19	0.153775553899725	NUDT19	HGNC:32036
C10orf35	0.115928485209513	FAM241B	HGNC:23519
PROKR1	0.139428273333276	PROKR1	HGNC:4524
UCN3	0.153624061645476	UCN3	HGNC:17781
GCNT4	0.153568425420794	GCNT4	HGNC:17973
STEAP1	0.153311408239245	STEAP1	HGNC:11378
ZNF418	0.153433990913752	ZNF418	HGNC:20647
MS4A4A	0.0352463394763122	MS4A4A	HGNC:13371
PCDHA1	0.116372503007943	PCDHA1	HGNC:8663
FAM81B	0.119747664552156	FAM81B	HGNC:26335
HIST1H4D	0.153164898596711	H4C4	HGNC:4782
DEFA1	0.153156663496588	DEFA1	HGNC:2761
FAM159A	0.136051073294503	SHISAL2A	HGNC:28757
SIGLEC5	0.11905022481698	SIGLEC5	HGNC:10874
CCDC91	0.0918929409839391	CCDC91	HGNC:24855
DEFA3	0.152936216034664	DEFA3	HGNC:2762
RNASE2	0.0657328600471912	RNASE2	HGNC:10045
C14orf183	0.152711161791511	LINC01599	HGNC:27285
ANKRD30A	0.0550928277306971	ANKRD30A	HGNC:17234
SAMD9L	0.141300547201678	SAMD9L	HGNC:1349
ZNF333	0.131584047821752	ZNF333	HGNC:15624
FXYD4	0.152552491977864	FXYD4	HGNC:4028
SMIM7	0.152538391927461	SMIM7	HGNC:28419
LETM2	0.134439764247389	LETM2	HGNC:14648
UQCR10	0.14393531485303	UQCR10	HGNC:30863
OR13J1	0.0185113232385875	OR13J1	HGNC:15108
PTCRA	0.0654977138605048	PTCRA	HGNC:21290
FANCA	0.152119054204557	FANCA	HGNC:3582
DNAJC12	0.113278494909375	DNAJC12	HGNC:28908
ZNF720	0.0801573966655632	KRBOX5	HGNC:26987
EVI2A	0.151989948102474	EVI2A	HGNC:3499
SLC12A3	0.144080612314023	SLC12A3	HGNC:10912
C8orf48	0.151867712485071	C8orf48	HGNC:26345
PROK1	0.0676935845528016	PROK1	HGNC:18454
CD244	0.111448842438224	CD244	HGNC:18171
C6orf57	0.0995147619074786	SDHAF4	HGNC:20957
XCL2	0.0783155428787018	XCL2	HGNC:10646
C22orf42	0.0561116708573428	C22orf42	HGNC:27160
IAPP	0.151325369197581	IAPP	HGNC:5329
IL22	0.142622058833398	IL22	HGNC:14900
ANKRD7	0.151281753274658	ANKRD7	HGNC:18588
OR9A2	0.0407879015670767	OR9A2	HGNC:15093
CHST10	0.151139636624582	CHST10	HGNC:19650
C9orf64	0.147119912104004	QNG1	HGNC:28144
C2orf88	0.150985414873687	C2orf88	HGNC:28191
C10orf85	0.148426332847891	LINC01561	HGNC:31365
THSD7B	0.0849392305063424	THSD7B	HGNC:29348
C1QTNF3	0.113669773499736	C1QTNF3	HGNC:14326
CRNN	0.101839893495324	CRNN	HGNC:1230
OR51Q1	0.0350487957334793	OR51Q1	HGNC:14851
OR51I2	0.0509809194645566	OR51I2	HGNC:15201
C3orf18	0.112810915170404	C3orf18	HGNC:24837
UPK1A	0.0964195640728107	UPK1A	HGNC:12577
C6orf164	0.0684024863051997	LINC01590	HGNC:21404
KCNE1	0.150214492635215	KCNE1	HGNC:6240
TTC5	0.113522662463839	TTC5	HGNC:19274
GPR111	0.142706440712796	ADGRF2P	HGNC:18991
ZNF586	0.149918379403441	ZNF586	HGNC:25949
C1orf111	0.149713889111128	SPATA46	HGNC:27648
C3AR1	0.149694185760895	C3AR1	HGNC:1319
BPI	0.0507118799178955	BPI	HGNC:1095
TMEM26	0.149515242320863	TMEM26	HGNC:28550
LPA	0.14950555730429	LPA	HGNC:6667
ADAM7	0.0394730627048176	ADAM7	HGNC:214
DIRC1	0.035191823865036	DIRC1	HGNC:15760
SCP2D1	0.0831927508336396	SCP2D1	HGNC:16211
B3GALT1	0.0475731098745834	B3GALT1	HGNC:916
TAS2R31	0.100202464972851	TAS2R31	HGNC:19113
CD207	0.118607320567694	CD207	HGNC:17935
CLEC17A	0.074107405595315	CLEC17A	HGNC:34520
ZNF549	0.149201690312964	ZNF549	HGNC:26632
LAT2	0.0926042545566525	LAT2	HGNC:12749
LINC00696	0.101186271295341	LINC00696	HGNC:34426
LIPI	0.0563374085609673	LIPI	HGNC:18821
SLITRK6	0.148934582512063	SLITRK6	HGNC:23503
H1FOO	0.102084314667785	H1-8	HGNC:18463
HCAR3	0.148876093909943	HCAR3	HGNC:16824
GNPDA2	0.128634624905792	GNPDA2	HGNC:21526
DNAJB13	0.127121537159636	DNAJB13	HGNC:30718
ERAP2	0.14880324279614	ERAP2	HGNC:29499
RBM12B-AS1	0.14177543068567	RBM12B-AS1	HGNC:28818
MEIG1	0.148710360895481	MEIG1	HGNC:23429
MGAT4C	0.111607200984566	MGAT4C	HGNC:30871
FLJ30594	0.148691942631157	SILC1	HGNC:26403
SLC25A31	0.127456233675096	SLC25A31	HGNC:25319
PRPH	0.148566256702295	PRPH	HGNC:9461
C14orf28	0.148511812511178	C14orf28	HGNC:19834
PABPC1L	0.123135136921997	PABPC1L	HGNC:15797
FAM228B	0.14839138064701	FAM228B	HGNC:24736
ZNF568	0.134582627858023	ZNF568	HGNC:25392
PAQR3	0.148227418894283	PAQR3	HGNC:30130
DNAAF1	0.148216321608223	DNAAF1	HGNC:30539
EPGN	0.141032292084358	EPGN	HGNC:17470
ZNF85	0.148187071188567	ZNF85	HGNC:13160
TRIM58	0.148042011321556	TRIM58	HGNC:24150
TAS2R46	0.0340293055257164	TAS2R46	HGNC:18877
LYZL6	0.147936141767946	LYZL6	HGNC:29614
SKA1	0.147892447262192	SKA1	HGNC:28109
SCGB3A2	0.14786276152961	SCGB3A2	HGNC:18391
PCDHA11	0.0842716734271455	PCDHA11	HGNC:8665
DNAH14	0.147703406365689	DNAH14	HGNC:2945
SLMO1	0.0855630292049405	PRELID3A	HGNC:24639
GP9	0.139694459119758	GP9	HGNC:4444
DNAJC28	0.12805504729296	DNAJC28	HGNC:1297
NECAB2	0.147380259143869	NECAB2	HGNC:23746
ANP32D	0.0209471809386911	ANP32D	HGNC:16676
PCDHB1	0.0670300430968304	PCDHB1	HGNC:8680
REP15	0.112793166571495	REP15	HGNC:33748
OTOL1	0.0658206769124364	OTOL1	HGNC:34071
FAM26D	0.14692640718795	CALHM4	HGNC:21094
OSTN	0.142064617608938	OSTN	HGNC:29961
IL17B	0.120041216158356	IL17B	HGNC:5982
RECQL4	0.146848284919444	RECQL4	HGNC:9949
TTC6	0.132883517414019	TTC6	HGNC:19739
SMIM2	0.146447917645124	SMIM2	HGNC:28776
GTF3C6	0.134140619756758	GTF3C6	HGNC:20872
TULP2	0.107537500582748	TULP2	HGNC:12424
POTEI	0.0375403427928466	POTEI	HGNC:37093
C1QTNF8	0.146298727220215	C1QTNF8	HGNC:31374
TEDDM1	0.0469074197172232	TEDDM1	HGNC:30233
TLR10	0.0779189012901386	TLR10	HGNC:15634
HAP1	0.137492353300495	HAP1	HGNC:4812
NTS	0.146223620677753	NTS	HGNC:8038
CARD6	0.146203340398983	CARD6	HGNC:16394
GPR149	0.0926765799168636	GPR149	HGNC:23627
PLA2G7	0.146090265802302	PLA2G7	HGNC:9040
VPREB3	0.146048627933163	VPREB3	HGNC:12710
TEX9	0.135233101317509	TEX9	HGNC:29585
RAB19	0.146039247110991	RAB19	HGNC:19982
LSMEM1	0.145947111593878	LSMEM1	HGNC:22036
RARRES1	0.14586293851096	RARRES1	HGNC:9867
ZSWIM2	0.145809740603765	ZSWIM2	HGNC:30990
TLR1	0.0733141964967712	TLR1	HGNC:11847
BTC	0.0958426676884278	BTC	HGNC:1121
CFHR1	0.145404027514486	CFHR1	HGNC:4888
ALMS1	0.0936619508441881	ALMS1	HGNC:428
EVI2B	0.0929514466995974	EVI2B	HGNC:3500
LY75-CD302	0.118451108942349	LY75-CD302	HGNC:38828
C3orf22	0.14492392972737	C3orf22	HGNC:28534
CLDN25	0.144738084273924	CLDN25	HGNC:37218
TMEM244	0.107141985198032	TMEM244	HGNC:21571
ALOX5AP	0.144608040106668	ALOX5AP	HGNC:436
ZNF286B	0.100684683414054	ZNF286B	HGNC:33241
ZNF578	0.144437000906805	ZNF578	HGNC:26449
MTRNR2L4	0.144403314341566	MTRNR2L4	HGNC:37161
RASSF4	0.144370083561756	RASSF4	HGNC:20793
LGSN	0.106065091588452	LGSN	HGNC:21016
CCL16	0.144018045787471	CCL16	HGNC:10614
AGAP7	0.060562316995708	AGAP7P	HGNC:23465
FGFBP3	0.144004803266791	FGFBP3	HGNC:23428
REG1A	0.143876218357073	REG1A	HGNC:9951
IFNL3	0.0805090727365492	IFNL3	HGNC:18365
HTR1E	0.0819455417076941	HTR1E	HGNC:5291
TECRL	0.14366532013602	TECRL	HGNC:27365
C1orf87	0.117798846803819	C1orf87	HGNC:28547
TREML2	0.114507002814862	TREML2	HGNC:21092
C11orf70	0.143417266414582	CFAP300	HGNC:28188
LINGO2	0.101331799981819	LINGO2	HGNC:21207
IFNE	0.0804814323976539	IFNE	HGNC:18163
CCDC179	0.143095481320446	CCDC179	HGNC:44653
C4orf6	0.143071760787081	LINC01587	HGNC:13716
NRSN1	0.142931156167668	NRSN1	HGNC:17881
LY96	0.0522861654356606	LY96	HGNC:17156
SIDT1	0.142829165648555	SIDT1	HGNC:25967
KRTAP4-1	0.0493052837397665	KRTAP4-1	HGNC:18907
VIT	0.103066022059483	VIT	HGNC:12697
RPTN	0.0434661902509274	RPTN	HGNC:26809
LYRM9	0.142504989550425	LYRM9	HGNC:27314
ZNF699	0.142480083384989	ZNF699	HGNC:24750
ZNF682	0.142410632214782	ZNF682	HGNC:28857
ZNF347	0.142325434187387	ZNF347	HGNC:16447
SERPINB3	0.11723892995126	SERPINB3	HGNC:10569
OR8S1	0.0208065346197274	OR8S1	HGNC:19628
OMP	0.142260592146289	OMP	HGNC:8136
LRIG2	0.142220540946745	LRIG2	HGNC:20889
SLC24A5	0.118601325948909	SLC24A5	HGNC:20611
KIAA0825	0.118032904828582	KIAA0825	HGNC:28532
RGPD4	0.0255882443415421	RGPD4	HGNC:32417
STPG2	0.0459998163499093	STPG2	HGNC:28712
SLC35F4	0.141787481370983	SLC35F4	HGNC:19845
SLC7A7	0.0547424131842239	SLC7A7	HGNC:11065
ZNF432	0.141648866334282	ZNF432	HGNC:20810
TMPRSS11A	0.0773184598539991	TMPRSS11A	HGNC:27954
TMEM232	0.0918274851345922	TMEM232	HGNC:37270
C12orf36	0.141335465574676	LINC01559	HGNC:26598
MC1R	0.141283821988545	MC1R	HGNC:6929
USP17L2	0.0363292316611411	USP17L2	HGNC:34434
FAM71F1	0.130439289439814	GARIN1B	HGNC:30704
ZNF69	0.141186176342581	ZNF69	HGNC:13138
KRT82	0.0607992881301774	KRT82	HGNC:6459
AHNAK2	0.140993904006156	AHNAK2	HGNC:20125
BANK1	0.140983746249097	BANK1	HGNC:18233
CXCL3	0.140943400454853	CXCL3	HGNC:4604
C9orf170	0.140890561576463	LINC02872	HGNC:33817
PRAMEF13	0.0881431160701234	PRAMEF13	HGNC:13262
SNTN	0.0786842063523298	SNTN	HGNC:33706
GPR89A	0.0736931608547886	GPR89A	HGNC:31984
CCDC90B	0.134975420477965	CCDC90B	HGNC:28108
CST4	0.083733637890097	CST4	HGNC:2476
CLDN16	0.140550025588907	CLDN16	HGNC:2037
C8orf34	0.0662240100920343	C8orf34	HGNC:30905
ZNF540	0.140548905632478	ZNF540	HGNC:25331
LILRA3	0.0955239352473641	LILRA3	HGNC:6604
MS4A5	0.0254408661582019	MS4A5	HGNC:13374
NARS2	0.138953783078116	NARS2	HGNC:26274
CXCL9	0.140355083949539	CXCL9	HGNC:7098
C19orf38	0.140121382954724	C19orf38	HGNC:34073
TPTE	0.139986193997075	TPTE	HGNC:12023
TAF7	0.139976644955665	TAF7	HGNC:11541
DERL3	0.139795176645621	DERL3	HGNC:14236
HIST1H3A	0.139702960050938	H3C1	HGNC:4766
TM4SF18	0.139593975366823	TM4SF18	HGNC:25181
CLEC5A	0.0754868348794133	CLEC5A	HGNC:2054
MAP1LC3B2	0.1395100355409	MAP1LC3B2	HGNC:34390
CHODL	0.109748001265517	CHODL	HGNC:17807
FCRL2	0.0536154963288285	FCRL2	HGNC:14875
THNSL1	0.139435388003605	THNSL1	HGNC:26160
ANKRD20A4	0.0601486974273893	ANKRD20A4P	HGNC:31982
PRF1	0.132461290651814	PRF1	HGNC:9360
MTERF	0.139285490833191	MTERF1	HGNC:21463
C12orf54	0.0661777703971439	C12orf54	HGNC:28553
ZNF572	0.139100967779392	ZNF572	HGNC:26758
NLRP7	0.0652251802690738	NLRP7	HGNC:22947
RGPD3	0.0396709899989608	RGPD3	HGNC:32416
C2orf61	0.138804793749989	STPG4	HGNC:26850
ZNF788	0.0684322205522957	ZNF788P	HGNC:33112
MS4A12	0.0377824654168351	MS4A12	HGNC:13370
PRSS35	0.132138348532606	PRSS35	HGNC:21387
VNN3	0.138489767571235	VNN3P	HGNC:16431
NAGPA	0.138470677311231	NAGPA	HGNC:17378
FAM177A1	0.138369147595769	FAM177A1	HGNC:19829
PRR5-ARHGAP8	0.138289062506335	PRR5-ARHGAP8	HGNC:34512
C12orf56	0.0948387480451764	C12orf56	HGNC:26967
FRG1B	0.107990993757967	FRG1BP	HGNC:15792
CCR3	0.0228996436635587	CCR3	HGNC:1604
CCDC65	0.0688735321426802	CCDC65	HGNC:29937
MTNR1B	0.138007388813289	MTNR1B	HGNC:7464
C11orf72	0.137948037093893	NDUFV1-DT	HGNC:26915
